Publication Year,Document Title,ISSN,Journal Title,Volume,Issue,<1999,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Subtotal,>2024,Total
2014,Semiparametric estimation of partially linear transformation models under conditional quantile restriction,14694360,Econometric Theory,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
2014,"Under-performing, over-performing, or just performing? The limitations of fundamentals-based presidential election forecasting",1692070,International Journal of Forecasting,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,3,1,0,1,1,16,0,16
2014,Historical Origins of Uneven Service Supply in Sub-Saharan Africa. The Role of Non-State Providers,17439140,Journal of Development Studies,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,0,7,0,7
2014,Intergenerational Consequences of Early Age Marriages of Girls: Effect on Children’s Human Capital,17439140,Journal of Development Studies,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,4,3,14,8,7,8,55,0,55
2014,The Returns to Education in Africa: Some New Estimates,17439140,Journal of Development Studies,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,5,1,5,2,22,0,22
2014,The Impact of Food and Economic Crises on Diet and Nutrition,17439140,Journal of Development Studies,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,3
2014,"Where is the ‘Plus’ in ‘Credit-Plus’? The Case of Chiapas, Mexico",17439140,Journal of Development Studies,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,2,3,2,15,0,15
2014,Identifying Spatial Efficiency–Equity Trade-offs in Territorial Development Policies: Evidence from Uganda,17439140,Journal of Development Studies,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,1,7,0,7
2014,Estimating the Effects of Conflict on Education in Côte d’Ivoire,17439140,Journal of Development Studies,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,8,25,0,25
2014,An Assessment of the Impacts of Sri Lanka’s Programme for School Improvement and School Report Card Programme on Students’ Academic Progress,17439140,Journal of Development Studies,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,3
2014,Spatial Structure and Carbon Dioxide (CO2) Emissions Due to Commuting: An Analysis of Italian Urban Areas,13600591,Regional Studies,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,6,8,10,13,12,66,0,66
2014,Engineering Multilevel Governance? Joint European Support for Sustainable Investment in City Areas (JESSICA) and the Involvement of Private and Financial Actors in Urban Development Policy,13600591,Regional Studies,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,3,2,3,1,1,18,0,18
2014,"The Regional Economy, Spatial Structure and Regional Urban Systems",13600591,Regional Studies,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,13,3,8,11,8,9,6,74,1,75
2014,Assessing the Functional Polycentricity of the Mega-City-Region of Central Belgium Based on Advanced Producer Service Transaction Links,13600591,Regional Studies,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,13,6,11,11,11,10,7,79,0,79
2014,Polycentric Structures in Latin American Metropolitan Areas: Identifying Employment Sub-centres,13600591,Regional Studies,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,10,5,10,11,8,10,7,73,0,73
2014,Regional Spatial Structure and Retail Amenities in the Netherlands,13600591,Regional Studies,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,4,8,6,9,8,44,0,44
2014,Testing for near I(2) Trends When the Signal-to-Noise Ratio Is Small,18646042,Economics,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2014,Consistent Estimation in Pseudo Panels in the Presence of Selection Bias,18646042,Economics,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2014,"Environmental Regulation of a Global Pollution Externality in a Bilateral Trade Framework: The Case of Global Warming, China and the US",18646042,Economics,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2014,Adaptation to climate change and climate variability: Do it now or wait and see?,20100086,Climate Change Economics,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,7,0,7
2014,Low-hanging fruit in black carbon mitigation: Crop residue burning in south Asia,20100086,Climate Change Economics,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,7,4,20,0,20
2014,The real effects of financial constraints: Evidence from a debt subsidization program targeted at strategic firms,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,4,0,4
2014,An empirical analysis of non-execution and picking-off risks on the Tokyo Stock Exchange,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,0,4
2014,The determinants of international equity investment: Do they differ between institutional and noninstitutional investors?,3784266,Journal of Banking and Finance,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,2,2,5,17,0,17
2014,"Towards More Inclusive Ageing and Employment Policies: The Lessons from France, The Netherlands, Norway and Switzerland",15729982,Economist (Netherlands),162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,8,6,2,1,4,1,30,0,30
2014,An empirical Bayesian approach to stein-optimal covariance matrix estimation,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,0,4
2014,Robust tests for a linear trend with an application to equity indices,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Trademarking status and economic efficiency among commercial banks: Some evidence for the UK,3784266,Journal of Banking and Finance,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,0,8,0,8
2014,Production efficiency uncertainty and corporate credit risk: Structural form credit model perspectives,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2014,An analytic approach for stochastic differential utility for endowment and production economies,15729974,Computational Economics,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3
2014,The dispersion effect in international stock returns,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,3
2014,Do Wages Continue Increasing at Older Ages? Evidence on the Wage Cushion in the Netherlands,15729982,Economist (Netherlands),162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,5,0,5
2014,A modified least-squares simulation approach to value American barrier options,15729974,Computational Economics,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,7,0,7
2014,Intertemporal substitution in maternal labor supply: Evidence using state school entrance age laws,9275371,Labour Economics,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,2,11,0,11
2014,Main drivers for local and global R&D sourcing of European Multinational Enterprises,13094297,Eurasian Business Review,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
2014,Buying success or redistributing payment: bidirectional causality in Korean Professional Baseball League,13094297,Eurasian Business Review,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
2014,Proximity to hubs of expertise and financial analyst forecast accuracy,13094297,Eurasian Business Review,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
2014,Sell-side analysts' career concerns during banking stresses,3784266,Journal of Banking and Finance,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,7,0,7
2014,A framework for tracking changes in the intensity of investment funds' systemic risk,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,2,0,0,8,0,8
2014,Predicting volatility and correlations with Financial Conditions Indexes,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,3,2,1,16,0,16
2014,Barriers to bikesharing: An analysis from Melbourne and Brisbane,9666923,Journal of Transport Geography,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,23,25,27,23,28,22,10,176,0,176
2014,Forecasting US recessions: The role of sentiment,3784266,Journal of Banking and Finance,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,11,8,10,6,3,6,60,0,60
2014,"Economic development and gender inequality in cognition: A comparison of China and India, and of SAGE and the HRS sister studies",2212828X,Journal of the Economics of Ageing,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7,3,7,1,2,8,2,34,0,34
2014,Seek and Ye Shall Find: How Search Requirements Affect Job Finding Rates of Older Workers,15729982,Economist (Netherlands),162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,6,0,6
2014,Does competition influence the bank lending channel in the euro area?,3784266,Journal of Banking and Finance,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,7,10,14,4,11,9,7,75,0,75
2014,Persistence in the banking industry: Fractional integration and breaks in memory,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,2,3,1,1,14,0,14
2014,A Bayesian method of change-point estimation with recurrent regimes: Application to GARCH models,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,3,6,5,5,4,33,0,33
2014,Level shifts in stock returns driven by large shocks,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,6,0,6
2014,Banking sector contingent liabilities and sovereign risk,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,2,2,1,2,13,0,13
2014,"Testing for Asymmetric Information Using ""Unused Observables"" in Insurance Markets: Evidence from the U.K. Annuity Market",15396975,Journal of Risk and Insurance,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,8,3,7,4,6,5,5,51,0,51
2014,Forecasting the intraday market price of money,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,4,0,4
2014,The significance of firm and occupation specific human capital for hiring and promotions,9275371,Labour Economics,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,4,1,1,1,0,17,0,17
2014,Efficient sampling and meta-modeling for computational economic models,15729974,Computational Economics,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,5,5,10,3,6,4,7,49,0,49
2014,"Accuracy, speed and robustness of policy function iteration",15729974,Computational Economics,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,6,1,2,1,16,0,16
2014,"House prices, expectations, and time-varying fundamentals",9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3,3,8,7,5,3,3,4,46,0,46
2014,A dynamic intraday measure of the probability of informed trading and firm-specific return variation,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,1,2,0,17,0,17
2014,"Mortgage choice, house price externalities, and the default rate",10960791,Journal of Housing Economics,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
2014,Unit root vector autoregression with volatility induced stationarity,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,2,0,16,0,16
2014,Corporate governance and the cost of public debt financing: Evidence from Japan,8891583,Journal of the Japanese and International Economies,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,3,2,2,4,1,22,0,22
2014,Gender differences in decisions under profound uncertainty are non-robust to the availability of information on equally informed others' decisions,1672681,Journal of Economic Behavior and Organization,108,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,3
2014,Governmental and private certification labels for organic food: Consumer attitudes and preferences in Germany,3069192,Food Policy,49,P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,10,5,10,6,17,15,10,8,92,0,92
2014,Causal effects of mathematics,9275371,Labour Economics,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,0,0,0,3,13,0,13
2014,Policy or Markets? An Analysis of Price Incentives and Disincentives for Rice and Cotton in Selected African Countries,17447976,Canadian Journal of Agricultural Economics,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,4,0,4
2014,Forecasting the oil-gasoline price relationship: Do asymmetries help?,1409883,Energy Economics,46,S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,0,3,1,14,0,14
2014,On the macroeconomic determinants of long-term volatilities and correlations in U.S. stock and crude oil markets,9275398,Journal of Empirical Finance,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,13,17,14,19,20,16,19,133,0,133
2014,Introducing the emissions trading system to China's electricity sector: Challenges and opportunities,3014215,Energy Policy,75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,7,6,4,4,2,1,3,41,0,41
2014,Using the tax system to address competition issues with a carbon tax,280283,National Tax Journal,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,3,0,12,0,12
2014,Reforming public pensions subject to political and legal constraints: The Illinois experience,280283,National Tax Journal,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,4,0,4
2014,The initial incidence of a carbon tax across U.S. States,280283,National Tax Journal,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,0,9,0,9
2014,Patterns of innovation and wage distribution. Do “innovative firms” pay higher wages? Evidence from Chile,13094297,Eurasian Business Review,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,3,2,4,1,16,0,16
2014,Defining and measuring tax planning aggressiveness,280283,National Tax Journal,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,5,4,10,11,18,15,19,89,0,89
2014,Competition leverage: How the demand side affects optimal risk adjustment,17562171,RAND Journal of Economics,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4,0,4
2014,Municipal debt: What does it buy and who benefits?,280283,National Tax Journal,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,6,0,6
2014,The challenges of ACA marketplace enrollment: Results from big data and campaign-style tactics in the Kansas city area,280283,National Tax Journal,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Institution as looting apparatus: impact of gender equality and institutions on female entrepreneurship,13094297,Eurasian Business Review,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,6,5,3,1,5,3,28,0,28
2014,Weather sensitivity of rice yield: Evidence from INDIA,20100086,Climate Change Economics,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,2,8,4,5,30,0,30
2014,"Index of political instability in Brazil, 1889-2009",16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Work, family and public policy changes in Latin America: Equity, maternalism and co-responsibility",16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,7,0,7
2014,Aspects of recent developments in the Latin American and Caribbean labour markets,16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,0,4
2014,Technological capacity-building in unstable settings: Manufacturing firms in Argentina and Brazil,16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2014,A first approach to the impact of the real exchange rate on industrial sectors in Colombia,16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2014,"The earnings share of total income in Latin America, 1990-2010",16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,5,0,5
2014,Financial constraints on economic development: Theory and policy for developing countries,16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2014,Latin America: Total factor productivity and its components,16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3
2014,"Global integration, disarticulation and competitiveness in Mexico’s electromechanical sector: A structural analysis",16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,The impact of China’s incursion into the North American free trade agreement (NAFTA) on intra-industry trade,16840348,Cepal Review,2014,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,6,0,6
2014,Exchange rate volatility and US import demand for salmon,7381360,Marine Resource Economics,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,6,0,6
2014,Of tastes and values,14657260,American Law and Economics Review,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,3
2014,Long-term cost effectiveness of ticagrelor in patients with acute coronary syndromes in Thailand,21911991,Health Economics Review,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,4,0,4
2014,Commercial plasma donation and individual health in impoverished rural China,21911991,Health Economics Review,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,0,7,0,7
2014,Biologic TNF inhibiting agents for treatment of rheumatoid arthritis: persistence and dosing patterns in Germany,21911991,Health Economics Review,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,5,5,0,3,1,30,0,30
2014,"Results from an exploratory study to test the performance of EQ-5D-3L valuation subsets based on orthogonal designs, and an investigation into some modeling and transformation alternatives for the utility function",21911991,Health Economics Review,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2014,Reservation wage of female volunteer community health workers in Dhaka urban slums: a bidding game approach,21911991,Health Economics Review,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2
2014,Effect of health insurance coverage on labor allocation: evidence from US farm households,21911991,Health Economics Review,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,6,0,6
2014,Weather shocks and inter-hemispheric supply responses: Implications for climate change effects on global food markets,20100086,Climate Change Economics,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,2,3,3,0,17,0,17
2014,Costing of diabetes mellitus type II in Cambodia,21911991,Health Economics Review,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,2,1,0,0,15,0,15
2014,How did the economic crisis influence new firm creation? A multilevel approach based upon data from German regions,214027,Jahrbucher fur Nationalokonomie und Statistik,234,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,2,0,3,14,0,14
2014,Inward investment and the drivers of post recession recovery in Germany,214027,Jahrbucher fur Nationalokonomie und Statistik,234,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2014,"The skill shortage in German establishments before, during and after the great recession",214027,Jahrbucher fur Nationalokonomie und Statistik,234,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,2,1,12,0,12
2014,"Redirecting international trade: Contracts, conflicts, and institutions",214027,Jahrbucher fur Nationalokonomie und Statistik,234,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2014,International investment and firm performance: Empirical evidence from small open economies,214027,Jahrbucher fur Nationalokonomie und Statistik,234,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2014,Is health care expenditure across Europe converging? Findings from the application of a nonlinear panel unit root test,13094297,Eurasian Business Review,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,2,3,1,16,0,16
2014,Innovative negligence rules,14657260,American Law and Economics Review,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,1,8,0,8
2014,Expectation damages and bilateral cooperative investments,14657260,American Law and Economics Review,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
2014,Tax rebates and the cycle of payday borrowing,14657260,American Law and Economics Review,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,8,0,8
2014,Risk aversion and the desirability of attenuated legal change,14657260,American Law and Economics Review,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,7,0,7
2014,The American temperance movement and market-based violence,14657260,American Law and Economics Review,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,1,2,1,14,0,14
2014,A new angle on rules versus standards,14657260,American Law and Economics Review,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,9,0,9
2014,"Indigent defense counsel, attorney quality, and defendant outcomes",14657260,American Law and Economics Review,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,3,3,5,21,0,21
